company,product_name,rating,Category Corrected,country,county
Emmi Roth  Website,Grand Cru Original Wheel,BRONZE,5315 - Rind washed cheese not in any other class ,USA,
Emmi Roth  Website,Grand Cru Reserve Block,SILVER,5315 - Rind washed cheese not in any other class ,USA,
The Grey Barn and Farm LLC  Website,Prufrock,GOLD,5315 - Rind washed cheese not in any other class ,USA,
Laticínios São João  Website,Manto da Serra,BRONZE,5316 - Smoked cheese - soft/semi soft cheese not in any other class,Brazil,
Herederos de Tomas Ruiz S.L.  Website,Queso Ahumado,BRONZE,5316 - Smoked cheese - soft/semi soft cheese not in any other class,Spain,
"QUEIXERÍA PRESTES, S.L.  Website",SAN SIMON DA COSTA PRESTES,BRONZE,5316 - Smoked cheese - soft/semi soft cheese not in any other class,Spain,
Kaasboerderij 't Groendal  Website,Groendal Grand Cru,BRONZE,5317 - Any other semi-soft Cows' milk cheese not in any other class,Belgium,
Kaasboerderij 't Groendal  Website,Barista,SUPER GOLD,5317 - Any other semi-soft Cows' milk cheese not in any other class,Belgium,
Serra das Antas  Website,SERRA DAS ANTAS – VÔ BASTIÃO,BRONZE,5317 - Any other semi-soft Cows' milk cheese not in any other class,Brazil,
Serra das Antas  Website,SERRA DAS ANTAS - TIPO RACLETTE,BRONZE,5317 - Any other semi-soft Cows' milk cheese not in any other class,Brazil,
Savencia Fromage & Dairy  Website,Saint André 200g,SUPER GOLD,5317 - Any other semi-soft Cows' milk cheese not in any other class,France,
Bio-Schaukaeserei Wiggensbach  Website,Roter Casanova  View  Stockists,GOLD,5317 - Any other semi-soft Cows' milk cheese not in any other class,Germany,
Vivanda Gourmet  Website,ELEFTHERIA BRUNOST,SILVER,5317 - Any other semi-soft Cows' milk cheese not in any other class,India,
Caseificio Dismano - CheeseItaly  Website,Il Nostrano del Dismano,BRONZE,5317 - Any other semi-soft Cows' milk cheese not in any other class,Italy,
terramater ( azienda agricola nodar)  Website,chiara,BRONZE,5317 - Any other semi-soft Cows' milk cheese not in any other class,Italy,
Consorzio Gourm.it  Website,Maccagno - Caseificio Pier Luigi Rosso,BRONZE,5317 - Any other semi-soft Cows' milk cheese not in any other class,Italy,
Quesos Navarro  Website,Panela Supremo Navarro,BRONZE,5317 - Any other semi-soft Cows' milk cheese not in any other class,Mexico,
Betara S.L.  Website,FORMATGE DE VACA BETARA,BRONZE,5317 - Any other semi-soft Cows' milk cheese not in any other class,Spain,
Lactalis Forlasa S.L.U.,QUESO TIERNO VACA,BRONZE,5317 - Any other semi-soft Cows' milk cheese not in any other class,Spain,
Son Sivineta srm  Website,Sivineta Semi-Curado,SILVER,5317 - Any other semi-soft Cows' milk cheese not in any other class,Spain,
Coop Ptres Campo Capela  Website,O Mouro CampoCapela,SILVER,5317 - Any other semi-soft Cows' milk cheese not in any other class,Spain,
Herederos de Tomas Ruiz S.L.  Website,Queso Nata de Cantabria DOP,SILVER,5317 - Any other semi-soft Cows' milk cheese not in any other class,Spain,
Betara S.L.  Website,FORMATGE DE VACA ECOLOGICA BETARA,GOLD,5317 - Any other semi-soft Cows' milk cheese not in any other class,Spain,
Molkerei Davos Betriebs AG  Website,Bündner Steinbock  View  Stockists,BRONZE,5317 - Any other semi-soft Cows' milk cheese not in any other class,Switzerland,
Two Hoots Cheese  Website,Barkham Belle,GOLD,5317 - Any other semi-soft Cows' milk cheese not in any other class,United Kingdom,Berkshire
Berglandmilch eGen  Website,Schärdinger Kaisertaler,BRONZE,5318 - Any other soft Cows' milk cheese not in any other class,Austria,
Berglandmilch eGen  Website,Schärdinger Weinkäse,BRONZE,5318 - Any other soft Cows' milk cheese not in any other class,Austria,
Kaasboerderij 't Groendal  Website,Filoukaas,BRONZE,5318 - Any other soft Cows' milk cheese not in any other class,Belgium,
Savencia Fromage & Dairy  Website,Montagnard des Vosges - 500g,BRONZE,5318 - Any other soft Cows' milk cheese not in any other class,France,
Groupe Le Meunier  Website,Cremeux de Citeaux aux Truffes,SILVER,5318 - Any other soft Cows' milk cheese not in any other class,France,
Savencia Fromage & Dairy  Website,Montagnard des Vosges - 200g,SILVER,5318 - Any other soft Cows' milk cheese not in any other class,France,
Urstrom Kaese GmbH  Website,Mulberry Weichkaese  View  Stockists,SUPER GOLD,5318 - Any other soft Cows' milk cheese not in any other class,Germany,
CASEIFICIO CASTELLAN URBANO SAS  Website,STRACCHINO CASTELLAN,BRONZE,5318 - Any other soft Cows' milk cheese not in any other class,Italy,
Deliziosa  Website,BURRATA G 150,BRONZE,5318 - Any other soft Cows' milk cheese not in any other class,Italy,
Lactalis Forlasa S.L.U.,BURRATA GALBANI,SILVER,5318 - Any other soft Cows' milk cheese not in any other class,Italy,
"Cheese Professional Association, Japan  Website",SAKURA Affiné  View  Stockists,GOLD,5318 - Any other soft Cows' milk cheese not in any other class,Japan,
Cooperativa Vega Esla  Website,La Paisana del Esla Semicurado,BRONZE,5318 - Any other soft Cows' milk cheese not in any other class,Spain,
Fermentos Galegos S.L.,Queixo Dajosefa,BRONZE,5318 - Any other soft Cows' milk cheese not in any other class,Spain,
Queso Las Garmillas  Website,QUESO TIERNO LAS GARMILLAS,SILVER,5318 - Any other soft Cows' milk cheese not in any other class,Spain,
Quesos Lazana  Website,LAZANA afinado,SILVER,5318 - Any other soft Cows' milk cheese not in any other class,Spain,
Queixeria Barral SLU  Website,QUESO ARZUA ULLOA DOP,SILVER,5318 - Any other soft Cows' milk cheese not in any other class,Spain,
The Hampshire Cheese Company  Website,Winslade,SILVER,5318 - Any other soft Cows' milk cheese not in any other class,United Kingdom,Hampshire
White Lake Cheese Ltd.  Website,Solstice,BRONZE,5318 - Any other soft Cows' milk cheese not in any other class,United Kingdom,Somerset
BelGioioso Cheese Inc.  Website,Burrata,GOLD,5318 - Any other soft Cows' milk cheese not in any other class,USA,
Cropwell Bishop Creamery Ltd  Website,Whole Blue Stilton  View  Stockists,BRONZE,5401 - A single Stilton - uncut mature,United Kingdom,Nottinghamshire
Long Clawson Dairy Ltd.  Website,Blue Stilton,SUPER GOLD,5402 - A single Stilton - uncut extra mature,United Kingdom,Leicestershire
Cropwell Bishop Creamery Ltd  Website,Mature Whole Blue Stilton  View  Stockists,SILVER,5402 - A single Stilton - uncut extra mature,United Kingdom,Nottinghamshire
Traditional Cheese Co Ltd  Website,Simply Better Stilton,BRONZE,5403 - A single Stilton - cut mature,United Kingdom,Dublin
Long Clawson Dairy Ltd.  Website,Blue Stilton,SILVER,5403 - A single Stilton - cut mature,United Kingdom,Leicestershire
Cropwell Bishop Creamery Ltd  Website,Blue Stilton Half  View  Stockists,SUPER GOLD,5403 - A single Stilton - cut mature,United Kingdom,Nottinghamshire
Long Clawson Dairy Ltd.  Website,Blue Stilton,SILVER,5404 - A single Stilton - cut extra mature,United Kingdom,Leicestershire
EMILIO MAURI SPA  Website,Bontàzola Creamy cave aged Gorgonzola D.O.P  View  Stockists,BRONZE,5405 - Gorgonzola - Dolce/creamy,Italy,
IGOR SRL  Website,Gorgonzola dop dolce GRAN RISERVA at spoon 90 maturity days,SILVER,5405 - Gorgonzola - Dolce/creamy,Italy,
Nuova Castelli S.p.A.  Website,PDO Gorgonzola blue-veined cheese,SILVER,5405 - Gorgonzola - Dolce/creamy,Italy,
Arrigoni Battista Spa  Website,Gorgonzola PDO Dolce,GOLD,5405 - Gorgonzola - Dolce/creamy,Italy,
Caseificio Brusati  Website,Gorgonzola Dolce DOP Caseificio Brusati  View  Stockists,SUPER GOLD,5405 - Gorgonzola - Dolce/creamy,Italy,
IGOR SRL  Website,Gorgonzola dop PICCANTE IGOR 150 maturity days,SILVER,5406 - Gorgonzola - Piccante,Italy,
Nuova Castelli S.p.A.  Website,PDO Gorgonzola blue-veined cheese - piccante,GOLD,5406 - Gorgonzola - Piccante,Italy,
Caseificio Defendi Luigi SRL  Website,GORGONZOLA DOP PICCANTE DEFENDI  View  Stockists,GOLD,5406 - Gorgonzola - Piccante,Italy,
Arrigoni Battista Spa  Website,Gorgonzola PDO Piccante,SUPER GOLD,5406 - Gorgonzola - Piccante,Italy,
Berrys Creek Gourmet Cheese  Website,Tarwin Blue,SILVER,"5407 - Blue vein cheese any variety, uncut, natural rind",Australia,
Berrys Creek Gourmet Cheese  Website,Oak Blue,GOLD,"5407 - Blue vein cheese any variety, uncut, natural rind",Australia,
Berglandmilch eGen  Website,Schärdinger Dolce Bianca,BRONZE,"5407 - Blue vein cheese any variety, uncut, natural rind",Austria,
Savencia Fromage & Dairy  Website,Bleu de Jersiaise,SILVER,"5407 - Blue vein cheese any variety, uncut, natural rind",France,
La Casearia Carpenedo S.r.l.  Website,Blu '61,BRONZE,"5407 - Blue vein cheese any variety, uncut, natural rind",Italy,
La Casearia Carpenedo S.r.l.  Website,Blugins,BRONZE,"5407 - Blue vein cheese any variety, uncut, natural rind",Italy,
La Casearia Carpenedo S.r.l.  Website,DOLOMITICO,GOLD,"5407 - Blue vein cheese any variety, uncut, natural rind",Italy,
Quesos Rio Deva  Website,Azuluco,BRONZE,"5407 - Blue vein cheese any variety, uncut, natural rind",Spain,
AIRAS MONIZ SL  Website,SAVEL,SUPER GOLD,"5407 - Blue vein cheese any variety, uncut, natural rind",Spain,
Soldattorpets Mejeri  Website,Hyby Blå,BRONZE,"5407 - Blue vein cheese any variety, uncut, natural rind",Sweden,
Sommarhagens Ost  Website,Kaxige Kal,GOLD,"5407 - Blue vein cheese any variety, uncut, natural rind",Sweden,
Daylesford Organic Ltd.  Website,Daylesford Organic Blue cheese  View  Stockists,BRONZE,"5407 - Blue vein cheese any variety, uncut, natural rind",United Kingdom,Gloucestershire
Long Clawson Dairy Ltd.  Website,Shropshire Blue,BRONZE,"5407 - Blue vein cheese any variety, uncut, natural rind",United Kingdom,Leicestershire
Cropwell Bishop Creamery Ltd  Website,Whole Blue Stilton  View  Stockists,BRONZE,"5407 - Blue vein cheese any variety, uncut, natural rind",United Kingdom,Nottinghamshire
The Grey Barn and Farm LLC  Website,Bluebird Reserve,BRONZE,"5407 - Blue vein cheese any variety, uncut, natural rind",USA,
Ennstal Milch KG  Website,Ennstaler Bio Blauschimmel,GOLD,"5408 - Blue vein cheese any variety, uncut, foil wrapped",Austria,
Traditional Cheese Co Ltd  Website,Dunnes Stores Blue d'Auvergne,SILVER,"5408 - Blue vein cheese any variety, uncut, foil wrapped",France,
"Cheese Professional Association, Japan  Website",Hisui  View  Stockists,SUPER GOLD,"5408 - Blue vein cheese any variety, uncut, foil wrapped",Japan,
Tingvollost AS  Website,Kraftkar  View  Stockists,BRONZE,"5408 - Blue vein cheese any variety, uncut, foil wrapped",Norway,
TINE SA  Website,Selbu blå kraftig,BRONZE,"5408 - Blue vein cheese any variety, uncut, foil wrapped",Norway,
Queserias Picos de Europa S L  Website,Rebeco Blue Cheese,BRONZE,"5408 - Blue vein cheese any variety, uncut, foil wrapped",Spain,
"Quesos La Peral, S.L  Website",QUESO ESTRELLA LA PERAL,GOLD,"5408 - Blue vein cheese any variety, uncut, foil wrapped",Spain,
The Island Cheese Company Ltd - Isle of Arran Cheese  Website,Arran Blue  View  Stockists,BRONZE,"5408 - Blue vein cheese any variety, uncut, foil wrapped",United Kingdom,North Ayrshire
Shepherds Purse Cheeses Ltd.  Website,Northern Blue,BRONZE,"5408 - Blue vein cheese any variety, uncut, foil wrapped",United Kingdom,North Yorkshire
Shepherds Purse Cheeses Ltd.  Website,Harrogate Blue,SUPER GOLD,"5408 - Blue vein cheese any variety, uncut, foil wrapped",United Kingdom,North Yorkshire
Rogue Creamery  Website,Oregon Blue Cheese,BRONZE,"5408 - Blue vein cheese any variety, uncut, foil wrapped",USA,
Emmi Roth  Website,Buttermilk Blue Cheese Wheel,BRONZE,"5408 - Blue vein cheese any variety, uncut, foil wrapped",USA,
Emmi Roth  Website,Gorgonzola Wheel,SILVER,"5408 - Blue vein cheese any variety, uncut, foil wrapped",USA,
Rogue Creamery  Website,Crater Lake Blue Cheese,GOLD,"5408 - Blue vein cheese any variety, uncut, foil wrapped",USA,
Savencia Fromage & Dairy  Website,Le Coq,SILVER,5409 - Any other Cows' milk blue cheese not in any other class,France,
Elite Imports Ltd  Website,Montagnolo Affine  View  Stockists,SILVER,5409 - Any other Cows' milk blue cheese not in any other class,Germany,
Elite Imports Ltd  Website,Grand Noir,SILVER,5409 - Any other Cows' milk blue cheese not in any other class,Germany,
Elite Imports Ltd  Website,Cambozola  View  Stockists,SILVER,5409 - Any other Cows' milk blue cheese not in any other class,Germany,
J. & L. Grubb Ltd. / Cashel Blue  Website,Organic Cashel Blue Cheese,GOLD,5409 - Any other Cows' milk blue cheese not in any other class,Ireland,
Arrigoni Battista Spa  Website,Rossini,SILVER,5409 - Any other Cows' milk blue cheese not in any other class,Italy,
LATTERIA MORO DI MORO SERGIO  Website,TATIE,SILVER,5409 - Any other Cows' milk blue cheese not in any other class,Italy,
Consorzio Gourm.it  Website,BirbaBlu - Caseificio Pier Luigi Rosso,SILVER,5409 - Any other Cows' milk blue cheese not in any other class,Italy,
De' Magi  Website,ZEFFERINA,SILVER,5409 - Any other Cows' milk blue cheese not in any other class,Italy,
Hitra Gårdsmat  Website,Hitra Blå,BRONZE,5409 - Any other Cows' milk blue cheese not in any other class,Norway,
"QUEIXERÍA PRESTES, S.L.  Website",PRESTES SELECCIÓN ORO,SILVER,5409 - Any other Cows' milk blue cheese not in any other class,Spain,
Cropwell Bishop Creamery Ltd  Website,Beauvale  View  Stockists,BRONZE,5409 - Any other Cows' milk blue cheese not in any other class,United Kingdom,Nottinghamshire
Cropwell Bishop Creamery Ltd  Website,Blue Shropshire  View  Stockists,BRONZE,5409 - Any other Cows' milk blue cheese not in any other class,United Kingdom,Nottinghamshire
Rogue Creamery  Website,Bluehorn Blue Cheese,BRONZE,5409 - Any other Cows' milk blue cheese not in any other class,USA,
Tulip Tree Creamery LLC  Website,Chicory,SILVER,5409 - Any other Cows' milk blue cheese not in any other class,USA,
Firefly Farms  Website,Moo & Blue,GOLD,5409 - Any other Cows' milk blue cheese not in any other class,USA,
Die Käsemacher GmbH  Website,DIE KÄSEMACHER - hard cheese tuber - mediterranean,BRONZE,5501 - Cheese made with the milk of more than one animal,Austria,
EKO SIR PUDA  Website,Sv. Roko,SILVER,5501 - Cheese made with the milk of more than one animal,Bosnia and Herzegovina,
Fromages CDA  Website,Tomme de monsieur-Séguin,BRONZE,5501 - Cheese made with the milk of more than one animal,Canada,
Agrolaguna DD,Istarski miješani sir,BRONZE,5501 - Cheese made with the milk of more than one animal,Croatia,
Sirana Gligora  Website,Žigljen iz maraskine komine,BRONZE,5501 - Cheese made with the milk of more than one animal,Croatia,
ONETIK  Website,Tomme Vache Brebis,SILVER,5501 - Cheese made with the milk of more than one animal,France,
AGOUR  Website,Chèvre Brebis,SILVER,5501 - Cheese made with the milk of more than one animal,France,
ONETIK  Website,Tomme Chèvre Brebis,GOLD,5501 - Cheese made with the milk of more than one animal,France,
Groupe Le Meunier  Website,Adarré,SUPER GOLD,5501 - Cheese made with the milk of more than one animal,France,
Tyrokomia Naxou Emm.V. Koufopoulos  Website,KOUFOPOULOS CHEESE IN ASH,BRONZE,5501 - Cheese made with the milk of more than one animal,Greece,
DODONI SA  Website,DODONI Toutost,BRONZE,5501 - Cheese made with the milk of more than one animal,Greece,
DODONI SA  Website,DODONI Kefalotyri,GOLD,5501 - Cheese made with the milk of more than one animal,Greece,
Caseificio Sepertino Snc  Website,"""Testun cit"" al Barolo DOCG",BRONZE,5501 - Cheese made with the milk of more than one animal,Italy,
